category,price_range,weight,processor,operating_system,hard_drive,optical_drive,memory,price
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows 8,500GB,DVD-ROM Drive and DVD+-RW,4GB,719.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows 8,500GB,DVD-ROM Drive and DVD+-RW,4GB,779.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,500GB,DVD-ROM Drive and DVD+-RW,4GB,739.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,DVD-ROM Drive and DVD+-RW,4GB,619.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows 8,320GB,DVD-ROM Drive and DVD+-RW,4GB,569.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,DVD-ROM Drive and DVD+-RW,4GB,429.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows 8,320GB,DVD-ROM Drive and DVD+-RW,4GB,499.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,320GB,DVD-ROM Drive and DVD+-RW,4GB,559.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows 8,250GB,DVD-ROM Drive and DVD+-RW,4GB,569.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows 8,250GB,DVD-ROM Drive and DVD+-RW,4GB,519.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,250GB,DVD-ROM Drive and DVD+-RW,4GB,589.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,250GB,DVD-ROM Drive and DVD+-RW,4GB,759.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows 7,320GB,DVD-ROM Drive and DVD+-RW,4GB,619.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows 7,500GB,DVD-ROM Drive and DVD+-RW,4GB,759.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows 7,250GB,DVD-ROM Drive and DVD+-RW,4GB,749.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows 7,320GB,DVD-ROM Drive and DVD+-RW,4GB,629.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows 7,500GB,DVD-ROM Drive and DVD+-RW,4GB,739.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows 7,250GB,DVD-ROM Drive and DVD+-RW,4GB,709.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows 7,320GB,DVD-ROM Drive and DVD+-RW,4GB,579.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows 7,320GB,DVD-ROM Drive and DVD+-RW,4GB,649.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows 8,320GB,DVD-ROM Drive and DVD+-RW,4GB,419.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows 8,320GB,DVD-ROM Drive and DVD+-RW,4GB,759.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows Vista 64 bit,320GB,DVD-ROM Drive and DVD+-RW,4GB,449.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows Vista 64 bit,320GB,DVD-ROM Drive and DVD+-RW,4GB,609.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows 8,250GB,DVD-ROM Drive and DVD+-RW,4GB,709.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows 8,250GB,DVD-ROM Drive and DVD+-RW,4GB,759.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows 7,250GB,DVD-ROM Drive and DVD+-RW,4GB,479.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows Vista 64 bit,250GB,DVD-ROM Drive and DVD+-RW,4GB,669.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows 7,250GB,DVD-ROM Drive and DVD+-RW,4GB,439.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows Vista 64 bit,250GB,DVD-ROM Drive and DVD+-RW,4GB,569.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows Vista 64 bit,500GB,DVD-ROM Drive and DVD+-RW,4GB,589.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows 7,500GB,DVD-ROM Drive and DVD+-RW,4GB,779.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows 8,500GB,DVD-ROM Drive and DVD+-RW,4GB,569.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows 8,500GB,DVD-ROM Drive and DVD+-RW,4GB,649.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows Vista 64 bit,500GB,DVD-ROM Drive and DVD+-RW,4GB,569.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows 7,500GB,DVD-ROM Drive and DVD+-RW,4GB,769.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows Vista 64 bit,500GB,Blu Ray Disc,4GB,479.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows Vista 64 bit,500GB,Blu Ray Disc,4GB,579.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows Vista 64 bit,250GB,Blu Ray Disc,4GB,749.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows Vista 64 bit,250GB,Blu Ray Disc,4GB,549.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,250GB,Blu Ray Disc,4GB,739.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,Blu Ray Disc,4GB,629.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,500GB,Blu Ray Disc,4GB,609.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,250GB,Blu Ray Disc,4GB,799.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows 8,250GB,Blu Ray Disc,4GB,519.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows 8,250GB,Blu Ray Disc,4GB,589.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows 8,250GB,Blu Ray Disc,4GB,659.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows 8,250GB,Blu Ray Disc,4GB,469.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows 8,500GB,Blu Ray Disc,4GB,549.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows 8,500GB,Blu Ray Disc,4GB,789.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows 8,500GB,Blu Ray Disc,4GB,769.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows 8,500GB,Blu Ray Disc,4GB,579.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows 7,250GB,Blu Ray Disc,4GB,749.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows 7,250GB,Blu Ray Disc,4GB,449.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows 7,250GB,Blu Ray Disc,4GB,449.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows 7,250GB,Blu Ray Disc,4GB,679.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows 7,500GB,Blu Ray Disc,4GB,519.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows 7,500GB,Blu Ray Disc,4GB,439.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows 7,500GB,Blu Ray Disc,4GB,599.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows 7,500GB,Blu Ray Disc,4GB,439.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows 8,320GB,Blu Ray Disc,4GB,719.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows 8,320GB,Blu Ray Disc,4GB,469.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows 7,320GB,Blu Ray Disc,4GB,789.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows 7,320GB,Blu Ray Disc,4GB,429.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,Blu Ray Disc,4GB,549.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,320GB,Blu Ray Disc,4GB,469.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows 7,320GB,Blu Ray Disc,4GB,529.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows 7,320GB,Blu Ray Disc,4GB,419.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows 8,320GB,Blu Ray Disc,4GB,739.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows 8,320GB,Blu Ray Disc,4GB,569.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows Vista 64 bit,320GB,Blu Ray Disc,4GB,619.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows Vista 64 bit,320GB,Blu Ray Disc,4GB,739.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows 8,320GB,DVD+-RW and CD-RW Combo,4GB,719.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows 7,320GB,DVD+-RW and CD-RW Combo,4GB,789.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows 7,320GB,DVD+-RW and CD-RW Combo,4GB,529.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows 8,320GB,DVD+-RW and CD-RW Combo,4GB,509.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows 8,250GB,DVD+-RW and CD-RW Combo,4GB,629.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows 8,250GB,DVD+-RW and CD-RW Combo,4GB,509.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows 7,250GB,DVD+-RW and CD-RW Combo,4GB,709.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows 7,250GB,DVD+-RW and CD-RW Combo,4GB,459.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows 8,500GB,DVD+-RW and CD-RW Combo,4GB,459.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows 8,500GB,DVD+-RW and CD-RW Combo,4GB,659.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows 7,500GB,DVD+-RW and CD-RW Combo,4GB,589.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows 7,500GB,DVD+-RW and CD-RW Combo,4GB,799.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows 7,250GB,DVD+-RW and CD-RW Combo,4GB,649.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows 7,250GB,DVD+-RW and CD-RW Combo,4GB,689.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows 7,320GB,DVD+-RW and CD-RW Combo,4GB,629.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows 7,500GB,DVD+-RW and CD-RW Combo,4GB,439.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows 7,500GB,DVD+-RW and CD-RW Combo,4GB,799.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows 7,320GB,DVD+-RW and CD-RW Combo,4GB,429.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows 8,320GB,DVD+-RW and CD-RW Combo,4GB,639.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows 8,250GB,DVD+-RW and CD-RW Combo,4GB,599.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows 8,500GB,DVD+-RW and CD-RW Combo,4GB,589.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows 8,250GB,DVD+-RW and CD-RW Combo,4GB,549.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows 8,500GB,DVD+-RW and CD-RW Combo,4GB,659.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows 8,320GB,DVD+-RW and CD-RW Combo,4GB,459.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,250GB,DVD+-RW and CD-RW Combo,4GB,439.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows Vista 64 bit,250GB,DVD+-RW and CD-RW Combo,4GB,439.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows Vista 64 bit,250GB,DVD+-RW and CD-RW Combo,4GB,609.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,250GB,DVD+-RW and CD-RW Combo,4GB,739.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,320GB,DVD+-RW and CD-RW Combo,4GB,659.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,DVD+-RW and CD-RW Combo,4GB,739.0
Studio Laptops,$400 - $800,Ultra Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,DVD+-RW and CD-RW Combo,4GB,679.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Core 2 Duo,Windows Vista 64 bit,500GB,DVD+-RW and CD-RW Combo,4GB,479.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows Vista 64 bit,320GB,DVD+-RW and CD-RW Combo,4GB,699.0
Studio Laptops,$400 - $800,Ultra Light,Intel Pentium Dual core,Windows Vista 64 bit,500GB,DVD+-RW and CD-RW Combo,4GB,719.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows Vista 64 bit,500GB,DVD+-RW and CD-RW Combo,4GB,749.0
Studio Laptops,$400 - $800,Desktop Replacement,Intel Pentium Dual core,Windows Vista 64 bit,320GB,DVD+-RW and CD-RW Combo,4GB,469.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 7,320GB,Blu Ray Disc,4GB,669.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 7,320GB,Blu Ray Disc,3GB,639.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 7,250GB,Blu Ray Disc,4GB,799.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 7,250GB,Blu Ray Disc,3GB,669.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 7,500GB,Blu Ray Disc,4GB,779.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 7,500GB,Blu Ray Disc,3GB,559.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows Vista 64 bit,500GB,Blu Ray Disc,3GB,499.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows Vista 64 bit,320GB,Blu Ray Disc,3GB,629.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows Vista 64 bit,250GB,Blu Ray Disc,3GB,599.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 8,320GB,Blu Ray Disc,3GB,549.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 8,500GB,Blu Ray Disc,3GB,459.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 8,250GB,Blu Ray Disc,3GB,479.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows Vista 64 bit,500GB,Blu Ray Disc,4GB,609.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 8,500GB,Blu Ray Disc,4GB,789.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows Vista 64 bit,320GB,Blu Ray Disc,4GB,799.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows Vista 64 bit,250GB,Blu Ray Disc,4GB,719.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 8,320GB,Blu Ray Disc,4GB,729.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 8,250GB,Blu Ray Disc,4GB,679.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 7,320GB,Blu Ray Disc,4GB,549.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 7,250GB,Blu Ray Disc,4GB,699.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 7,500GB,Blu Ray Disc,4GB,559.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 8,320GB,Blu Ray Disc,4GB,609.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 8,500GB,Blu Ray Disc,4GB,699.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 8,250GB,Blu Ray Disc,4GB,559.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,Blu Ray Disc,4GB,659.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows Vista 64 bit,250GB,Blu Ray Disc,4GB,779.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,Blu Ray Disc,4GB,469.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 7,500GB,Blu Ray Disc,3GB,679.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,Blu Ray Disc,3GB,419.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,Blu Ray Disc,3GB,489.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 7,320GB,Blu Ray Disc,3GB,679.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 8,320GB,Blu Ray Disc,3GB,549.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 8,500GB,Blu Ray Disc,3GB,559.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 7,250GB,Blu Ray Disc,3GB,489.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows Vista 64 bit,250GB,Blu Ray Disc,3GB,799.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 8,250GB,Blu Ray Disc,3GB,609.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 8,250GB,DVD+-RW and CD-RW Combo,4GB,619.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 8,500GB,DVD+-RW and CD-RW Combo,4GB,699.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 8,320GB,DVD+-RW and CD-RW Combo,4GB,629.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 8,500GB,DVD+-RW and CD-RW Combo,3GB,649.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 8,320GB,DVD+-RW and CD-RW Combo,3GB,609.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 8,250GB,DVD+-RW and CD-RW Combo,3GB,499.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 8,500GB,DVD+-RW and CD-RW Combo,4GB,559.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 8,250GB,DVD+-RW and CD-RW Combo,4GB,779.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 8,320GB,DVD+-RW and CD-RW Combo,4GB,619.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 8,320GB,DVD+-RW and CD-RW Combo,3GB,449.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 8,250GB,DVD+-RW and CD-RW Combo,3GB,419.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 8,500GB,DVD+-RW and CD-RW Combo,3GB,409.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 7,500GB,DVD+-RW and CD-RW Combo,4GB,479.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 7,500GB,DVD+-RW and CD-RW Combo,3GB,569.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,DVD+-RW and CD-RW Combo,3GB,789.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows Vista 64 bit,500GB,DVD+-RW and CD-RW Combo,4GB,479.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows Vista 64 bit,500GB,DVD+-RW and CD-RW Combo,3GB,739.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 7,500GB,DVD+-RW and CD-RW Combo,3GB,649.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows Vista 64 bit,500GB,DVD+-RW and CD-RW Combo,4GB,779.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 7,500GB,DVD+-RW and CD-RW Combo,4GB,729.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows Vista 64 bit,250GB,DVD+-RW and CD-RW Combo,3GB,519.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 7,250GB,DVD+-RW and CD-RW Combo,3GB,509.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 7,250GB,DVD+-RW and CD-RW Combo,3GB,539.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows Vista 64 bit,250GB,DVD+-RW and CD-RW Combo,3GB,539.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 7,250GB,DVD+-RW and CD-RW Combo,4GB,689.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows Vista 64 bit,250GB,DVD+-RW and CD-RW Combo,4GB,589.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 7,250GB,DVD+-RW and CD-RW Combo,4GB,559.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows Vista 64 bit,250GB,DVD+-RW and CD-RW Combo,4GB,719.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,DVD+-RW and CD-RW Combo,4GB,749.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 7,320GB,DVD+-RW and CD-RW Combo,4GB,609.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,DVD+-RW and CD-RW Combo,3GB,469.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 7,320GB,DVD+-RW and CD-RW Combo,3GB,769.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows Vista 64 bit,320GB,DVD+-RW and CD-RW Combo,3GB,709.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows Vista 64 bit,320GB,DVD+-RW and CD-RW Combo,4GB,409.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 7,320GB,DVD+-RW and CD-RW Combo,4GB,419.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 7,320GB,DVD+-RW and CD-RW Combo,3GB,429.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 7,320GB,DVD-ROM Drive and DVD+-RW,3GB,729.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 8,320GB,DVD-ROM Drive and DVD+-RW,3GB,699.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,DVD-ROM Drive and DVD+-RW,3GB,489.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows Vista 64 bit,320GB,DVD-ROM Drive and DVD+-RW,4GB,579.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 8,320GB,DVD-ROM Drive and DVD+-RW,4GB,469.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 7,320GB,DVD-ROM Drive and DVD+-RW,4GB,459.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows Vista 64 bit,320GB,DVD-ROM Drive and DVD+-RW,3GB,679.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows Vista 64 bit,320GB,DVD-ROM Drive and DVD+-RW,4GB,509.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 7,320GB,DVD-ROM Drive and DVD+-RW,4GB,549.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 7,320GB,DVD-ROM Drive and DVD+-RW,3GB,599.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 8,320GB,DVD-ROM Drive and DVD+-RW,4GB,649.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 8,320GB,DVD-ROM Drive and DVD+-RW,3GB,709.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 7,500GB,DVD-ROM Drive and DVD+-RW,3GB,409.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 7,500GB,DVD-ROM Drive and DVD+-RW,3GB,669.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 7,500GB,DVD-ROM Drive and DVD+-RW,4GB,609.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 7,500GB,DVD-ROM Drive and DVD+-RW,4GB,719.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 7,250GB,DVD-ROM Drive and DVD+-RW,4GB,599.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 7,250GB,DVD-ROM Drive and DVD+-RW,3GB,569.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 7,250GB,DVD-ROM Drive and DVD+-RW,4GB,759.0
Studio Laptops,$400 - $800,Light,Intel Core 2 Duo,Windows 7,250GB,DVD-ROM Drive and DVD+-RW,3GB,429.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 8,250GB,DVD-ROM Drive and DVD+-RW,4GB,519.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows Vista 64 bit,250GB,DVD-ROM Drive and DVD+-RW,4GB,519.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows 8,250GB,DVD-ROM Drive and DVD+-RW,3GB,679.0
Studio Laptops,$400 - $800,Light,Intel Pentium Dual core,Windows Vista 64 bit,250GB,DVD-ROM Drive and DVD+-RW,3GB,749.0
